,job name,posted time,job time,job address,company name,link
193,Accounting Manager,17 days ago,Full Time,"Nasr City, Cairo, Egypt ",Ramtrade ,https://wuzzuf.net/jobs/p/u4uI7DRXRLx1-Accounting-Manager-Ramtrade-Cairo-Egypt?o=194&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
194,Senior General Accountant - Construction,17 days ago,Full Time,"Sheraton, Cairo, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/4sNRDCNgrWsI-Senior-General-Accountant---Construction-Cairo-Egypt?o=195&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
195,Treasury Specialist,17 days ago,Full Time,"Mokattam, Cairo, Egypt ",Ghalioungui  ,https://wuzzuf.net/jobs/p/5PGpjwYg14YH-Treasury-Specialist-Ghalioungui-Cairo-Egypt?o=196&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
196,Odoo ERP Functional Consultant,20 days ago,Full Time,"Sheikh Zayed, Giza, Egypt ",YDS yasar digital services  ,https://wuzzuf.net/jobs/p/yR7Y4Kac190W-Odoo-ERP-Functional-Consultant-YDS-yasar-digital-services-Giza-Egypt?o=197&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
197,Financial Analyst,24 days ago,Full Time,"Mohandessin, Giza, Egypt ",Nahdet Misr Publishing Group ,https://wuzzuf.net/jobs/p/BtYIizFSWw9g-Financial-Analyst-Nahdet-Misr-Publishing-Group-Giza-Egypt?o=198&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
198,General Accountant,22 days ago,Full Time,"Sheraton, Cairo, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/ulc90V7SBoZx-General-Accountant-Cairo-Egypt?o=199&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
199,Sr. Accountant Automotive,20 days ago,Full Time,"Salam City, Cairo, Egypt ",Elbadry Auto ,https://wuzzuf.net/jobs/p/hiigO9debRFt-Sr-Accountant-Automotive-Elbadry-Auto-Cairo-Egypt?o=200&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
200,"Accountant (Fluent English, Collections & Billing)",23 days ago,Full Time,"Nasr City, Cairo, Egypt ",Coral Technology ,https://wuzzuf.net/jobs/p/kjQOSMrlDcG6-Accountant-Fluent-English-Collections-Billing-Coral-Technology-Cairo-Egypt?o=201&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
201,General Ledger Accountant,2 months ago,Work From Home,"Maadi, Cairo, Egypt ",The Food Lab ,https://wuzzuf.net/jobs/p/lUaKoyxlL3H5-General-Ledger-Accountant-The-Food-Lab-Cairo-Egypt?o=202&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
202,Financial Analyst & Feasibility Study Researcher,21 days ago,Full Time,"Cairo, Egypt ",Turning Point for Consultancies and Development ,https://wuzzuf.net/jobs/p/dkAnvK5b3vys-Financial-Analyst-Feasibility-Study-Researcher-Turning-Point-for-Consultancies-and-Development-Cairo-Egypt?o=203&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
203,Operations Compliance Specialist,19 days ago,Part Time,"Smart Village, Giza, Egypt ",DYNINNO Egypt ,https://wuzzuf.net/jobs/p/CEYiiBzUXUzl-Operations-Compliance-Specialist-DYNINNO-Egypt-Giza-Egypt?o=204&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
204,Accountant,21 days ago,Freelance / Project,"Haram, Giza, Egypt ",United Engineering company ,https://wuzzuf.net/jobs/p/JcoD6aimLUY9-Accountant-United-Engineering-company-Giza-Egypt?o=205&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
205,Cost Accountant,21 days ago,Full Time,"Ismailia, Egypt ",Asia Gate ,https://wuzzuf.net/jobs/p/CEtuqPkIVotg-Cost-Accountant-Asia-Gate-Ismailia-Egypt?o=206&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
206,Recruitment Specialist,21 days ago,Full Time,"Nasr City, Cairo, Egypt ",Gulf Data International  ,https://wuzzuf.net/jobs/p/BIQDsPYOrXBZ-Recruitment-Specialist-Gulf-Data-International-Cairo-Egypt?o=207&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
207,Costing Senior Accountant,27 days ago,Full Time,"6th of October, Giza, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/LygpHlpyI7kA-Costing-Senior-Accountant-Giza-Egypt?o=208&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
208,Health Care Technical Support,22 days ago,Full Time,"Heliopolis, Cairo, Egypt ",Sidra ,https://wuzzuf.net/jobs/p/nSRwFNn4RWwx-Health-Care-Technical-Support-Sidra-Cairo-Egypt?o=209&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
209,Suppliers & Contractors Accountant,22 days ago,Full Time,"Sheikh Zayed, Giza, Egypt ",Protection ,https://wuzzuf.net/jobs/p/t9Vj857L0VHe-Suppliers-Contractors-Accountant-Protection-Giza-Egypt?o=210&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
210,Accountant,20 days ago,Full Time,"Dokki, Giza, Egypt ",Walan Technology ,https://wuzzuf.net/jobs/p/WcQUvIiwGI8C-Accountant-Walan-Technology-Giza-Egypt?o=211&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
211,Accountant,20 days ago,Full Time,"Nasr City, Cairo, Egypt ",Sahara Printing Company ,https://wuzzuf.net/jobs/p/JUgVsTTiDsz6-Accountant-Sahara-Printing-Company-Cairo-Egypt?o=212&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
212,Finance Consultant & Coordinator,21 days ago,Part Time,"Cairo, Egypt ",Turning Point for Consultancies and Development ,https://wuzzuf.net/jobs/p/H030MnhT6Pqi-Finance-Consultant-Coordinator-Turning-Point-for-Consultancies-and-Development-Cairo-Egypt?o=213&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
213,Senior Budget & Planning Accountant,23 days ago,Freelance / Project,"Katameya, Cairo, Egypt ",Sinai University ,https://wuzzuf.net/jobs/p/BVtolWLLn6Mv-Senior-Budget-Planning-Accountant-Sinai-University-Cairo-Egypt?o=214&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
214,Book Keeper /Accountant,21 days ago,Full Time,"Cairo, Egypt ",Virtual Worker Now ,https://wuzzuf.net/jobs/p/LPxCHlOzaQyx-Book-Keeper-Accountant-Virtual-Worker-Now-Cairo-Egypt?o=215&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
215,Senior Financial Analyst,23 days ago,Full Time,"Cairo, Egypt ",TAQA Petroleum ,https://wuzzuf.net/jobs/p/kcROfOgJhLLh-Senior-Financial-Analyst-TAQA-Petroleum-Cairo-Egypt?o=216&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
216,Junior Accountant,21 days ago,Work From Home,"Katameya, Cairo, Egypt ",Nour Eldin Elsherif for Trading vehicles ,https://wuzzuf.net/jobs/p/bBuctURXX6JS-Junior-Accountant-Nour-Eldin-Elsherif-for-Trading-vehicles-Cairo-Egypt?o=217&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
217,Financial Manager,21 days ago,Full Time,"Sheraton, Cairo, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/7yfGXNRlhqbD-Financial-Manager-Cairo-Egypt?o=218&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
218,Financial Manager,21 days ago,Full Time,"Heliopolis, Cairo, Egypt ",IN YOUR SHOE ,https://wuzzuf.net/jobs/p/xij81xnkDX4Y-Financial-Manager-IN-YOUR-SHOE-Cairo-Egypt?o=219&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
219,Senior Accountant,21 days ago,Full Time,"Sheikh Zayed, Giza, Egypt ",RISEUP (Endemag for Administrative Skills Development) ,https://wuzzuf.net/jobs/p/YFWWauNd7Ole-Senior-Accountant-RISEUP-Endemag-for-Administrative-Skills-Development-Giza-Egypt?o=220&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
220,Front-End Developer - VueJs,27 days ago,Full Time,"Heliopolis, Cairo, Egypt ",Wisely Insure ,https://wuzzuf.net/jobs/p/ViFQcInBD23Q-Front-End-Developer---VueJs-Wisely-Insure-Cairo-Egypt?o=221&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
221,Business Intelligence Analyst,2 months ago,Full Time,"Nasr City, Cairo, Egypt ",WebBeds ,https://wuzzuf.net/jobs/p/GHJHSUJJKEDo-Business-Intelligence-Analyst-WebBeds-Cairo-Egypt?o=222&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
222,Junior Accountant,22 days ago,Full Time,"New Nozha, Cairo, Egypt ",Bingo Global ,https://wuzzuf.net/jobs/p/0Lcz1ESE2uGy-Junior-Accountant-Bingo-Global-Cairo-Egypt?o=223&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
223,Junior Accountant - Gharbia,22 days ago,Work From Home,"Mahalla Kubra, Gharbia, Egypt ",Oasis for recycling technology ,https://wuzzuf.net/jobs/p/qClw22GEDqQC-Junior-Accountant---Gharbia-Oasis-for-recycling-technology-Gharbia-Egypt?o=224&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
224,Senior Finance Accountant,24 days ago,Full Time,"Alexandria, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/vsHHGVjK1hiJ-Senior-Finance-Accountant-Alexandria-Egypt?o=225&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
225,Operational Excellence Consultant,25 days ago,Part Time,"Cairo, Egypt ",Turning Point for Consultancies and Development ,https://wuzzuf.net/jobs/p/YU0hdezUl7c5-Operational-Excellence-Consultant-Turning-Point-for-Consultancies-and-Development-Cairo-Egypt?o=226&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
226,Junior Accountant,23 days ago,Freelance / Project,"Sheikh Zayed, Giza, Egypt ",Quattro Trading & Services ,https://wuzzuf.net/jobs/p/bX1YEY2qyFpz-Junior-Accountant-Quattro-Trading-Services-Giza-Egypt?o=227&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
227,Treasury Accountant,23 days ago,Full Time,"10th of Ramadan City, Cairo, Egypt ",Al monairy ,https://wuzzuf.net/jobs/p/dhnKwJpSjxXV-Treasury-Accountant-Al-monairy-Cairo-Egypt?o=228&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
228,Costing Manager - Food Industry,29 days ago,Full Time,"6th of October, Giza, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/NXQ3wLi9mmSx-Costing-Manager---Food-Industry-Giza-Egypt?o=229&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
229,BI Developer,28 days ago,Full Time,"6th of October, Giza, Egypt ",Perfect Presentation ,https://wuzzuf.net/jobs/p/NBf7TPtxIAoD-BI-Developer-Perfect-Presentation-Giza-Egypt?o=230&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
230,Quality Manager,29 days ago,Full Time,"Cairo, Egypt ",OceanAir Travels ,https://wuzzuf.net/jobs/p/cmWZQDR7OmWw-Quality-Manager-OceanAir-Travels-Cairo-Egypt?o=231&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
231,Head Of Credit Control Department,24 days ago,Full Time,"Alexandria, Egypt ",MTS Logistics ,https://wuzzuf.net/jobs/p/4r8Od4XEJA8z-Head-Of-Credit-Control-Department-MTS-Logistics-Alexandria-Egypt?o=232&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
232,General Accountant,29 days ago,Full Time,"Nasr City, Cairo, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/cZ1rLdaqYyWv-General-Accountant-Cairo-Egypt?o=233&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
233,Cost Accountant,28 days ago,Full Time,"Nasr City, Cairo, Egypt ",MG Developments ,https://wuzzuf.net/jobs/p/lZJTnazXOIZD-Cost-Accountant-MG-Developments-Cairo-Egypt?o=234&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
234,Development Team Leader,22 days ago,Full Time,"Cairo, Egypt ",egabi solutions ,https://wuzzuf.net/jobs/p/VLWdhbaQDPJ0-Development-Team-Leader-egabi-solutions-Cairo-Egypt?o=235&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
235,Senior Business Intelligence Developer,1 month ago,Full Time,"Maadi, Cairo, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/aOifNpuFajeK-Senior-Business-Intelligence-Developer-Cairo-Egypt?o=236&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
236,Cost Accountant,1 month ago,Full Time,"Ameria, Alexandria, Egypt ",Rady Trans ,https://wuzzuf.net/jobs/p/KRlGhInnjKqm-Cost-Accountant-Rady-Trans-Alexandria-Egypt?o=237&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
237,Senior Internal Auditor,27 days ago,Full Time,"New Cairo, Cairo, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/MRQacdCHbgP5-Senior-Internal-Auditor-Cairo-Egypt?o=238&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
238,Social Researcher,2 months ago,Full Time,"Nasr City, Cairo, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/ZgEuRui6WVSN-Social-Researcher-Cairo-Egypt?o=239&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
239,Senior Financial Analyst,28 days ago,Full Time,"Nasr City, Cairo, Egypt ",willys kitchenEgypt ,https://wuzzuf.net/jobs/p/3LU5HLhWLOg4-Senior-Financial-Analyst-willys-kitchen-Egypt-Cairo-Egypt?o=240&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
240,General Accountant,28 days ago,Full Time,"Heliopolis, Cairo, Egypt ",ODEXE Architects ,https://wuzzuf.net/jobs/p/IjhHX1CDvVcw-General-Accountant-ODEXE-Architects-Cairo-Egypt?o=241&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
241,Market Analyst,2 months ago,Full Time,"Smart Village, Giza, Egypt ",Evergrow for Speciality Fertilizers ,https://wuzzuf.net/jobs/p/hA7EMuh05VHL-Market-Analyst-Evergrow-for-Speciality-Fertilizers-Giza-Egypt?o=242&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
242,Finance Manager,1 month ago,Full Time,"Bab Sharq, Alexandria, Egypt ",Next Maritime ,https://wuzzuf.net/jobs/p/CKmZrWrIrvQf-Finance-Manager-Next-Maritime-Alexandria-Egypt?o=243&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
243,Enterprise Sr. Specialist (Business Analyst),1 month ago,Full Time,"Nasr City, Cairo, Egypt ",B.TECH ,https://wuzzuf.net/jobs/p/30Jv0l3dYGB9-Enterprise-Sr-Specialist-Business-Analyst-B-TECH-Cairo-Egypt?o=244&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
244,Project Management Specialist,1 month ago,Full Time,"Nasr City, Cairo, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/ebYvzUVV89Fm-Project-Management-Specialist-Cairo-Egypt?o=245&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
245,Accountant,2 months ago,Full Time,"Sheraton, Cairo, Egypt ",Menard ,https://wuzzuf.net/jobs/p/7L4Stti0ccLB-Accountant-Menard-Cairo-Egypt?o=246&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
246,Senior Financial Planning & Analysis Executive,2 months ago,Full Time,"New Cairo, Cairo, Egypt ",MENASSAT ,https://wuzzuf.net/jobs/p/FCBSY70cjww0-Senior-Financial-Planning-Analysis-Executive-MENASSAT-Cairo-Egypt?o=247&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
247,Supplier Connectivity & Optimization Specialist,1 month ago,Full Time,"Nasr City, Cairo, Egypt ",WebBeds ,https://wuzzuf.net/jobs/p/NzbDW2pXGvAp-Supplier-Connectivity-Optimization-Specialist-WebBeds-Cairo-Egypt?o=248&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
248,Internal Auditor,29 days ago,Full Time,"Abu Rawash, Giza, Egypt ",Drakestore ,https://wuzzuf.net/jobs/p/l9LiHi0673Pq-Internal-Auditor-Drakestore-Giza-Egypt?o=249&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
249,General Accountant,29 days ago,Full Time,"6th of October, Giza, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/xHvhKtsoL1DC-General-Accountant-Giza-Egypt?o=250&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
250,Accountant,29 days ago,Full Time,"Sheraton, Cairo, Egypt ",EGYPT ,https://wuzzuf.net/jobs/p/ToOboV5CvIJd-Accountant-EGY-PT-Cairo-Egypt?o=251&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
251,Chief Accountant,1 month ago,Full Time,"Obour City, Cairo, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/W85oG4L6WcsZ-Chief-Accountant-Cairo-Egypt?o=252&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
252,Eng.II- Banha,1 month ago,Full Time,"Banha, Qalubia, Egypt ",Z2 Data ,https://wuzzuf.net/jobs/p/IgS4ylaLdVhl-EngII--Banha-Z2-Data-Qalubia-Egypt?o=253&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
253,Senior General Ledger Accountant,1 month ago,Full Time,"6th of October, Giza, Egypt ",Hikma Pharmaceuticals ,https://wuzzuf.net/jobs/p/RQJzlx3LwSH2-Senior-General-Ledger-Accountant-Hikma-Pharmaceuticals-Giza-Egypt?o=254&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
254,CFO,1 month ago,Full Time,"Maadi, Cairo, Egypt ",Wadi Degla Trading  ,https://wuzzuf.net/jobs/p/id9qYe9HrqDP-CFO-Wadi-Degla-Trading-Cairo-Egypt?o=255&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
255,Cost Accountant,30 days ago,Full Time,"6th of October, Giza, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/Ukz5izOzE2J0-Cost-Accountant-Giza-Egypt?o=256&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
256,Cost Accountant,1 month ago,Full Time,"Sheraton, Cairo, Egypt ",Dar El Meyah For Supplies and Contracting ,https://wuzzuf.net/jobs/p/2nUOavks19t5-Cost-Accountant-Dar-El-Meyah-For-Supplies-and-Contracting-Cairo-Egypt?o=257&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
257,Lead Estimation Engineer,28 days ago,Full Time,"Katameya, Cairo, Egypt ",Saudifirmness ,https://wuzzuf.net/jobs/p/c4YKp6MWA6vZ-Lead-Estimation-Engineer-Saudi-firmness-Cairo-Egypt?o=258&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
258,Business and Customer Success Analyst,1 month ago,Full Time,"Nasr City, Cairo, Egypt ",Z2 Data ,https://wuzzuf.net/jobs/p/NcJy8Fh2Butu-Business-and-Customer-Success-Analyst-Z2-Data-Cairo-Egypt?o=259&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
259,Financial Analyst,2 months ago,Full Time,"6th of October, Giza, Egypt ",Raya Distribution ,https://wuzzuf.net/jobs/p/nqgBpxn27cuq-Financial-Analyst-Raya-Distribution-Giza-Egypt?o=260&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
260,Senior Tax Accountant,1 month ago,Full Time,"Helwan, Cairo, Egypt ",ICON Holding ,https://wuzzuf.net/jobs/p/7fzatN6TJQvO-Senior-Tax-Accountant-ICON-Holding-Cairo-Egypt?o=261&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
261,Internal Auditor,1 month ago,Full Time,"Heliopolis, Cairo, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/ZVkciyy2a0MQ-Internal-Auditor-Cairo-Egypt?o=262&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
262,Software Business Analyst - (Onsite),1 month ago,Freelance / Project,"6th of October, Giza, Egypt ",Qsource ,https://wuzzuf.net/jobs/p/9zVkqXrCxqfg-Software-Business-Analyst---Onsite-Qsource-Giza-Egypt?o=263&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
263,Accounting Manager,1 month ago,Full Time,"Cairo, Egypt ",ECRAL ,https://wuzzuf.net/jobs/p/WizTscLDFcC6-Accounting-Manager-ECRAL-Cairo-Egypt?o=264&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
264,Accountant,1 month ago,Full Time,"Abu Rawash, Giza, Egypt ",Arabia For Manufacturing Polishes ,https://wuzzuf.net/jobs/p/XLkPCRBE3Zxr-Accountant-Arabia-For-Manufacturing-Polishes-Giza-Egypt?o=265&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
265,Finance Manager,1 month ago,Full Time,"Cairo, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/ZaTKEcmwyeyq-Finance-Manager-Cairo-Egypt?o=266&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
266,Accountant,1 month ago,Full Time,"Downtown, Cairo, Egypt ",Grouhy ,https://wuzzuf.net/jobs/p/ueubrgqesFwn-Accountant-Grouhy-Cairo-Egypt?o=267&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
267,Category Manager,2 months ago,Full Time,"Maadi, Cairo, Egypt ",Abudawood Group Egypt ,https://wuzzuf.net/jobs/p/IlfS1lSd7M7P-Category-Manager-Abudawood-Group-Egypt-Cairo-Egypt?o=268&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
268,Financial Manager,1 month ago,Full Time,"Cairo, Egypt ",Style Home Development ,https://wuzzuf.net/jobs/p/2R8NiWQ2DJU7-Financial-Manager-Style-Home-Development-Cairo-Egypt?o=269&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
269,Payable Accountant,1 month ago,Full Time,"Smart Village, Giza, Egypt ",Enable ,https://wuzzuf.net/jobs/p/4Fl8rYzxNuOA-Payable-Accountant-Enable-Giza-Egypt?o=270&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
270,Accounting Manager,1 month ago,Full Time,"Nasr City, Cairo, Egypt ",Lavita Developments  ,https://wuzzuf.net/jobs/p/qItFIrHNXBKa-Accounting-Manager-Lavita-Developments-Cairo-Egypt?o=271&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
271,Finance Manager,1 month ago,Full Time,"Nasr City, Cairo, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/Q8mSEq2tpFBN-Finance-Manager-Cairo-Egypt?o=272&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
272,Call Center Supervisor,1 month ago,Full Time,"Cairo, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/RwzZTAlmGwv5-Call-Center-Supervisor-Cairo-Egypt?o=273&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
273,Accounting Supervisor,1 month ago,Full Time,"Sheraton, Cairo, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/rwAg2qKpW7AV-Accounting-Supervisor-Cairo-Egypt?o=274&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
274,Social Media Moderator,1 month ago,Full Time,"Nasr City, Cairo, Egypt ",Green Line For Glass Metal Architecture ,https://wuzzuf.net/jobs/p/6TpC2mGZf5CR-Social-Media-Moderator-Green-Line-For-Glass-Metal-Architecture-Cairo-Egypt?o=275&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
275,Senior Internal Auditor,1 month ago,Full Time,"Maadi, Cairo, Egypt ",LOLC ELOULA MICROFINANCE EGYPT’ ,https://wuzzuf.net/jobs/p/7Kb3NHmoFE0j-Senior-Internal-Auditor-LOLC-EL-OULA-MICROFINANCE-EGYPT’-Cairo-Egypt?o=276&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
276,Senior Financial Reporting Analyst,1 month ago,Full Time,"Alexandria, Egypt ",Mantrac ,https://wuzzuf.net/jobs/p/ZodQjvscG42O-Senior-Financial-Reporting-Analyst-Mantrac-Alexandria-Egypt?o=277&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
277,Accounting Supervisor/Manager-IFRS,1 month ago,Full Time,"New Cairo, Cairo, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/OEHoVhWlmghh-Accounting-SupervisorManager-IFRS-Cairo-Egypt?o=278&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
278,Chief Accountant,1 month ago,Full Time,"New Cairo, Cairo, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/w29E06zyWUIw-Chief-Accountant-Cairo-Egypt?o=279&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
279,Internal Auditor,1 month ago,Full Time,"Abu Rawash, Giza, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/LDSpUT6FUAKR-Internal-Auditor-Giza-Egypt?o=280&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
280,Senior Financial Analyst,1 month ago,Full Time,"Sheikh Zayed, Giza, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/OkDRWTaayPqt-Senior-Financial-Analyst-Giza-Egypt?o=281&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
281,Tax Supervisor,1 month ago,Full Time,"Garden City, Cairo, Egypt ",TAQA Petroleum ,https://wuzzuf.net/jobs/p/t3gKBQySB3fO-Tax-Supervisor-TAQA-Petroleum-Cairo-Egypt?o=282&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
282,Accounting Manager,1 month ago,Full Time,"Cairo, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/liLN6PJrZlzN-Accounting-Manager-Cairo-Egypt?o=283&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
283,Finance Intern,1 month ago,Internship,"Alexandria, Egypt ",Maridive Offshore Projects ,https://wuzzuf.net/internship/y3xJ6Kzu7KZh-Finance-Intern-Maridive-Offshore-Projects-Alexandria-Egypt?o=284&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
284,Senior Cost Accountant,1 month ago,Full Time,"Riyadh, Saudi Arabia ",Tania ,https://wuzzuf.net/jobs/p/OPrIpagBzYS2-Senior-Cost-Accountant-Tania-Riyadh-Saudi-Arabia?o=285&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
285,Senior Business Analyst,2 months ago,Full Time,"Dokki, Giza, Egypt ",Caelum Egypt ,https://wuzzuf.net/jobs/p/ZjOoDVsUqEbH-Senior-Business-Analyst-Caelum-Egypt-Giza-Egypt?o=286&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
286,Medical Research Specialist,1 month ago,Full Time,"Zagazig, Sharqia, Egypt ",Sekem ,https://wuzzuf.net/jobs/p/Z77t0yvIQ1z7-Medical-Research-Specialist-Sekem-Sharqia-Egypt?o=287&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
287,Senior Market Researcher (Qual & Quant),2 months ago,Full Time,"Cairo, Egypt ",TRANSSION HOLDINGS ,https://wuzzuf.net/jobs/p/rMF3XLkzBmaf-Senior-Market-Researcher-Qual-Quant-TRANSSION-HOLDINGS-Cairo-Egypt?o=288&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
288,Account Receivable Specialist (Credit Control),2 months ago,Full Time,"New Cairo, Cairo, Egypt ",MTS Logistics ,https://wuzzuf.net/jobs/p/ZnV7JSDTkonT-Account-Receivable-Specialist-Credit-Control-MTS-Logistics-Cairo-Egypt?o=289&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
289,Receivables & Payable Accountant,1 month ago,Full Time,"6th of October, Giza, Egypt ",Tanmia  ,https://wuzzuf.net/jobs/p/bbPWXdLXjrY0-Receivables-Payable-Accountant-Tanmia-Giza-Egypt?o=290&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
290,Accountant ( Retail Experience ),1 month ago,Full Time,"Cairo, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/l8tW7AoQpDXL-Accountant-Retail-Experience-Cairo-Egypt?o=291&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
